<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;D;160513;000000;12223;12384;12041;12170;790084
SBRF;D;160514;000000;12155;12155;11908;12032;676361
SBRF;D;160517;000000;12040;12309;12040;12208;656460
SBRF;D;160518;000000;12210;12270;12000;12184;691130
SBRF;D;160519;000000;12183;12294;12103;12134;665433
SBRF;D;160520;000000;12124;12149;11947;12066;711605
SBRF;D;160521;000000;12066;12172;11987;12130;526702
SBRF;D;160524;000000;12128;12195;11922;12135;630120
SBRF;D;160525;000000;12135;12377;12060;12353;606574
SBRF;D;160526;000000;12360;12775;12342;12742;907197
SBRF;D;160527;000000;12747;13241;12600;13124;1176520
SBRF;D;160528;000000;13124;13387;13031;13254;931829
SBRF;D;160531;000000;13246;13439;13145;13380;556577
SBRF;D;160601;000000;13396;13496;13109;13151;1044115
SBRF;D;160602;000000;13135;13217;13016;13061;685949
SBRF;D;160603;000000;13061;13278;12929;13196;857944
SBRF;D;160604;000000;13205;13330;12978;13140;878890
SBRF;D;160607;000000;13131;13350;13076;13227;615103
SBRF;D;160608;000000;13245;13964;13245;13859;1056327
SBRF;D;160609;000000;13871;14069;13614;13847;910197
SBRF;D;160610;000000;13846;13918;13559;13803;864132
SBRF;D;160611;000000;14140;14144;13670;13720;88940
SBRF;D;160615;000000;13704;13704;12886;12966;271809
SBRF;D;160616;000000;12967;13365;12967;13243;464106
SBRF;D;160617;000000;13235;13235;12894;13115;718721
SBRF;D;160618;000000;13115;13398;13115;13250;682162
SBRF;D;160621;000000;13259;13672;13259;13482;599743
SBRF;D;160622;000000;13486;13789;13305;13765;717778
SBRF;D;160623;000000;13789;13900;13659;13715;753488
SBRF;D;160624;000000;13724;14189;13697;14182;805203
SBRF;D;160625;000000;14148;14148;13200;13566;1138205
SBRF;D;160628;000000;13580;13770;12789;12948;1189531
SBRF;D;160629;000000;12976;13334;12863;13320;961488
SBRF;D;160630;000000;13335;13712;13266;13632;765541
SBRF;D;160701;000000;13633;13795;13383;13570;1009225
SBRF;D;160702;000000;13552;13707;13416;13690;651292
SBRF;D;160705;000000;13813;13831;13646;13745;416655
SBRF;D;160706;000000;13745;13745;13403;13541;601793
SBRF;D;160707;000000;13535;13535;13037;13379;866581
SBRF;D;160708;000000;13372;13600;13252;13310;844800
SBRF;D;160709;000000;13310;13735;13293;13690;895692
SBRF;D;160712;000000;13710;14019;13689;13844;776240
SBRF;D;160713;000000;13844;14363;13844;14229;743663
SBRF;D;160714;000000;14230;14370;14023;14162;985385
SBRF;D;160715;000000;14162;14297;13971;14180;846762
SBRF;D;160716;000000;14176;14195;13951;14022;729103
SBRF;D;160719;000000;14033;14259;14003;14233;712261
SBRF;D;160720;000000;14224;14323;14055;14115;762177
SBRF;D;160721;000000;14131;14216;13947;14080;788183
SBRF;D;160722;000000;14090;14189;13983;14035;579148
SBRF;D;160723;000000;14043;14090;13952;14037;479875
SBRF;D;160726;000000;14037;14061;13736;13810;544558
SBRF;D;160727;000000;13801;13850;13516;13812;684348
SBRF;D;160728;000000;13805;13954;13706;13885;696992
SBRF;D;160729;000000;13890;13917;13665;13902;601673
SBRF;D;160730;000000;13901;14195;13772;14131;719991
SBRF;D;160802;000000;14132;14293;13931;13991;640367
SBRF;D;160803;000000;13994;14029;13662;13749;617829
SBRF;D;160804;000000;13743;13867;13594;13867;608331
SBRF;D;160805;000000;13850;13946;13759;13910;576740
SBRF;D;160806;000000;13911;14054;13875;14045;484027
SBRF;D;160809;000000;14045;14177;13949;14053;514835
SBRF;D;160810;000000;14054;14177;13924;14038;583843
SBRF;D;160811;000000;14033;14128;13903;13924;472344
SBRF;D;160812;000000;13936;14120;13896;14116;495543
SBRF;D;160813;000000;14116;14267;13995;14063;513061
SBRF;D;160816;000000;14065;14180;14008;14101;485465
SBRF;D;160817;000000;14100;14242;13911;13925;774588
SBRF;D;160818;000000;13936;14088;13830;14072;559857
SBRF;D;160819;000000;14060;14126;13721;13777;624640
SBRF;D;160820;000000;13784;13870;13652;13675;444668
SBRF;D;160823;000000;13675;13918;13561;13855;549849
SBRF;D;160824;000000;13843;14154;13790;14060;476345
SBRF;D;160825;000000;14061;14147;13913;14032;516571
SBRF;D;160826;000000;14038;14439;14038;14435;728045
SBRF;D;160827;000000;14421;14645;14396;14490;902955
SBRF;D;160830;000000;14493;14504;14321;14435;558637
SBRF;D;160831;000000;14435;14600;14358;14386;535038
SBRF;D;160901;000000;14384;14475;14323;14423;483944
SBRF;D;160902;000000;14425;14548;14421;14548;483754
SBRF;D;160903;000000;14537;14769;14432;14710;581998
SBRF;D;160906;000000;14715;15044;14706;14963;626487
SBRF;D;160907;000000;14966;15150;14952;15122;583097
SBRF;D;160908;000000;15137;15549;15135;15520;778068
SBRF;D;160909;000000;15522;15650;15300;15350;737196
SBRF;D;160910;000000;15350;15350;15111;15111;447546
SBRF;D;160913;000000;15460;15635;15276;15606;92560
SBRF;D;160914;000000;15593;15593;15286;15359;110869
SBRF;D;160915;000000;15361;15522;15298;15414;259021
SBRF;D;160916;000000;15429;15441;15157;15337;627454
