<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;130906;000000;24925;26040;24913;25938;41432
ROSN;D;130907;000000;25946;26827;25913;26459;46436
ROSN;D;130910;000000;26479;26985;26250;26352;39296
ROSN;D;130911;000000;26551;26551;25807;26082;5399
ROSN;D;130912;000000;26049;26338;25750;25901;4057
ROSN;D;130913;000000;25920;26174;25701;26035;11390
ROSN;D;130914;000000;26093;26328;25984;26235;18973
ROSN;D;130917;000000;26235;26885;26235;26580;17931
ROSN;D;130918;000000;26550;26860;26480;26685;12236
ROSN;D;130919;000000;26690;27300;26550;27268;16954
ROSN;D;130920;000000;27221;27336;26629;26810;23846
ROSN;D;130921;000000;26807;26874;26500;26512;10617
ROSN;D;130924;000000;26553;26643;26075;26280;21632
ROSN;D;130925;000000;26209;26386;26010;26280;19226
ROSN;D;130926;000000;26279;26825;26131;26559;19127
ROSN;D;130927;000000;26588;26795;26426;26590;11636
ROSN;D;130928;000000;26631;26995;26540;26831;20844
ROSN;D;131001;000000;26790;26790;26408;26505;17328
ROSN;D;131002;000000;26539;26759;26480;26685;10919
ROSN;D;131003;000000;26661;26727;26231;26530;11247
ROSN;D;131004;000000;26489;26525;26250;26320;11597
ROSN;D;131005;000000;26311;26628;26156;26569;9749
ROSN;D;131008;000000;26503;26560;26311;26418;8472
ROSN;D;131009;000000;26412;26716;26412;26511;16000
ROSN;D;131010;000000;26589;26850;26465;26617;10595
ROSN;D;131011;000000;26617;26930;26570;26899;12416
ROSN;D;131012;000000;26900;26928;26713;26861;11443
ROSN;D;131015;000000;26838;27002;26610;26979;7457
ROSN;D;131016;000000;26970;27044;26610;26691;13546
ROSN;D;131017;000000;26707;26850;26290;26425;18375
ROSN;D;131018;000000;26439;26480;25835;26040;16348
ROSN;D;131019;000000;26080;26515;25958;26399;13253
ROSN;D;131022;000000;26437;26575;26155;26251;10339
ROSN;D;131023;000000;26278;26394;26161;26228;11653
ROSN;D;131024;000000;26213;26290;25509;25527;18149
ROSN;D;131025;000000;25566;25723;25215;25335;21904
ROSN;D;131026;000000;25293;25498;25153;25426;14044
ROSN;D;131029;000000;25458;25670;25230;25596;13532
ROSN;D;131030;000000;25583;25927;25350;25455;26977
ROSN;D;131031;000000;25520;25649;24896;25134;16604
ROSN;D;131101;000000;25091;25663;24937;25550;20424
ROSN;D;131102;000000;25550;25716;25287;25413;20652
ROSN;D;131106;000000;25440;25441;24925;24966;17009
ROSN;D;131107;000000;25023;25150;24786;24980;37535
ROSN;D;131108;000000;25000;25208;24706;24755;23800
ROSN;D;131109;000000;24767;24910;24618;24797;20398
ROSN;D;131112;000000;24815;24854;24430;24513;15454
ROSN;D;131113;000000;24518;24901;24486;24690;17619
ROSN;D;131114;000000;24680;24836;24355;24548;17188
ROSN;D;131115;000000;24564;24750;24501;24624;16888
ROSN;D;131116;000000;24643;24795;24435;24517;13373
ROSN;D;131119;000000;24530;24721;24447;24700;14950
ROSN;D;131120;000000;24680;24680;24391;24455;23899
ROSN;D;131121;000000;24465;24646;24416;24452;16064
