<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
Eu;D;170308;000000;61796;61945;61288;61641;60435
Eu;D;170310;000000;61670;63149;61626;62929;100989
Eu;D;170311;000000;64480;64761;64140;64749;2560
Eu;D;170314;000000;64780;65100;64290;64310;5162
Eu;D;170315;000000;64400;65035;64199;64373;13166
Eu;D;170316;000000;64392;64597;64110;64300;30156
Eu;D;170317;000000;64301;64418;63381;63844;74180
Eu;D;170318;000000;63885;64028;62965;62983;80515
Eu;D;170321;000000;63024;63485;63006;63088;73168
Eu;D;170322;000000;63111;63909;63068;63906;87315
Eu;D;170323;000000;63909;64470;63659;63903;98088
Eu;D;170324;000000;63830;63830;63265;63428;63221
Eu;D;170325;000000;63329;63530;62846;62867;64381
Eu;D;170328;000000;62890;63650;62830;63233;93301
Eu;D;170329;000000;63205;63435;62948;63033;58073
Eu;D;170330;000000;63024;63075;62165;62300;68125
Eu;D;170331;000000;62300;62317;61151;61189;71398
Eu;D;170401;000000;61198;61693;60902;61200;80827
Eu;D;170404;000000;61104;61498;60924;61095;51333
Eu;D;170405;000000;61149;61630;60960;61092;76190
Eu;D;170406;000000;61012;61411;60732;61360;97367
Eu;D;170407;000000;61380;61427;60945;61180;61796
Eu;D;170408;000000;61197;61874;61197;61771;65350
Eu;D;170411;000000;61800;62078;61497;61682;54307
Eu;D;170412;000000;61663;61865;61300;61474;66757
Eu;D;170413;000000;61460;61640;61122;61479;69563
Eu;D;170414;000000;61416;61443;60693;60774;64252
Eu;D;170415;000000;60765;60925;60598;60844;46782
Eu;D;170418;000000;60843;60940;60508;60522;47156
Eu;D;170419;000000;60570;61340;60430;61340;70926
Eu;D;170420;000000;61290;61797;60972;61586;75426
Eu;D;170421;000000;61587;61680;61077;61193;62149
Eu;D;170422;000000;61140;61441;60863;61409;54887
Eu;D;170425;000000;61390;61820;61380;61570;116938
Eu;D;170426;000000;61552;62427;61496;62294;87743
Eu;D;170427;000000;62279;63185;62233;63170;70784
Eu;D;170428;000000;63170;63184;62629;62770;85480
Eu;D;170429;000000;62755;63299;62649;62804;70753
Eu;D;170503;000000;62803;63211;62744;63076;94646
Eu;D;170504;000000;63052;63370;62981;63182;61755
Eu;D;170505;000000;63183;64901;63140;64823;91473
Eu;D;170506;000000;64844;65374;64323;64340;87100
Eu;D;170511;000000;64300;64380;62988;63050;70290
Eu;D;170512;000000;63033;63033;62453;62576;57959
Eu;D;170513;000000;62530;63130;62427;62975;58065
Eu;D;170516;000000;62950;62950;62151;62378;66869
Eu;D;170517;000000;62395;63233;62392;63233;67379
Eu;D;170518;000000;63243;64219;63243;64219;82502
Eu;D;170519;000000;64250;65170;64198;64413;121326
