<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTS;D;220526;000000;123500;125420;116340;118500;245800
RTS;D;220527;000000;118680;120790;111800;115240;286441
RTS;D;220528;000000;115940;116000;111080;112000;214984
RTS;D;220531;000000;112250;118330;112080;117710;208838
RTS;D;220601;000000;117140;119840;113960;117100;184874
RTS;D;220602;000000;116670;120490;115650;120100;140415
RTS;D;220603;000000;119900;121000;115430;116670;166557
RTS;D;220604;000000;116700;118300;113010;117500;177799
RTS;D;220607;000000;118200;119250;114310;115350;156735
RTS;D;220608;000000;115050;117050;113500;115720;145489
RTS;D;220609;000000;116000;121200;115520;120840;166393
RTS;D;220610;000000;121130;122300;117480;118200;228307
RTS;D;220611;000000;117900;124460;116970;124220;205730
RTS;D;220615;000000;123990;127900;120090;126500;182832
RTS;D;220616;000000;114660;119000;113400;118710;35784
RTS;D;220617;000000;118620;120990;117540;120040;86128
RTS;D;220618;000000;120140;120810;117060;117700;121856
RTS;D;220621;000000;117610;121470;116800;120930;113128
RTS;D;220622;000000;121270;122630;119730;121290;120961
RTS;D;220623;000000;120970;124500;119520;124490;138708
RTS;D;220624;000000;124310;126460;123220;126080;118127
RTS;D;220625;000000;126250;126370;123060;125900;117602
RTS;D;220628;000000;126000;130770;124200;130090;120362
RTS;D;220629;000000;130370;135200;128730;134880;146580
RTS;D;220630;000000;134940;138490;127010;127110;237818
RTS;D;220701;000000;127030;130300;121500;127140;270847
RTS;D;220702;000000;126750;128500;117530;120050;236124
RTS;D;220705;000000;119750;122400;117270;118730;156372
RTS;D;220706;000000;119010;120200;111500;111650;227042
RTS;D;220707;000000;111550;115200;108740;108750;224956
RTS;D;220708;000000;108940;112960;108100;112460;159984
RTS;D;220709;000000;113000;114730;111330;112500;127425
RTS;D;220712;000000;112490;114500;107250;114500;207297
RTS;D;220713;000000;114210;114850;110250;111180;191509
RTS;D;220714;000000;111310;112820;107800;110210;168000
RTS;D;220715;000000;110420;113270;107110;107910;188249
RTS;D;220716;000000;108020;114000;107560;113540;181018
RTS;D;220719;000000;113600;115500;112590;114120;139353
RTS;D;220720;000000;114140;115100;110830;115090;162177
RTS;D;220721;000000;114910;117960;114350;115760;162008
RTS;D;220722;000000;115940;116000;107650;110510;214093
RTS;D;220723;000000;110630;112970;109470;112260;155203
RTS;D;220726;000000;112260;113220;110520;110750;104925
RTS;D;220727;000000;110880;112200;108180;108590;119833
RTS;D;220728;000000;108710;112440;108240;112370;142239
RTS;D;220729;000000;112440;112760;105870;107730;179558
RTS;D;220730;000000;107870;109700;105270;106190;154683
RTS;D;220802;000000;106340;108670;103110;108090;190400
RTS;D;220803;000000;108070;109060;104690;105090;149339
