<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BZ;D;111206;000000;110.55;111.62;109.2;109.35;88569
BZ;D;111207;000000;109.19;110.96;109.04;110.51;77134
BZ;D;111208;000000;110.7;111.49;109;109.5;90214
BZ;D;111209;000000;109.6;110.67;107.28;107.55;101200
BZ;D;111210;000000;107.66;108.96;107.11;108.88;100961
BZ;D;111213;000000;108.51;108.55;106.93;106.93;47523
BZ;D;111214;000000;107.15;110.77;106.9;109.07;69084
BZ;D;111215;000000;108.98;109.08;103.61;103.9;136406
BZ;D;111216;000000;104.07;105.79;103.02;103.44;112844
BZ;D;111217;000000;103.6;104.56;102.46;103.65;97893
BZ;D;111220;000000;103.07;104.57;102.37;103.84;93417
BZ;D;111221;000000;104.3;107.27;103.91;107;106631
BZ;D;111222;000000;107.15;108.17;106.16;107.9;91324
BZ;D;111223;000000;107.9;108.5;107.29;107.62;63405
BZ;D;111224;000000;107.77;108.55;107.4;108;40299
BZ;D;111228;000000;108.18;109.5;107.85;108.96;36322
BZ;D;111229;000000;109.06;109.5;106.77;107.41;64158
BZ;D;111230;000000;107.41;108.1;106.5;108;53212
BZ;D;111231;000000;108;108.25;106.62;107.22;53563
BZ;D;120104;000000;108.35;112.44;108.35;112.07;129131
BZ;D;120105;000000;112.1;113.97;111.27;113.46;140957
BZ;D;120106;000000;113.5;114.64;112.1;112.26;139609
BZ;D;120107;000000;112.53;113.68;112.03;113.52;103162
BZ;D;120110;000000;113.42;113.88;111.8;112.1;104841
BZ;D;120111;000000;112.37;113.76;112.3;113.08;38553
BZ;D;120112;000000;112.9;113.38;111.75;112.49;51305
BZ;D;120113;000000;112.4;114.77;110.13;110.97;90841
BZ;D;120114;000000;111.07;112.24;109.69;110.91;101104
BZ;D;120117;000000;110.56;111.6;110.53;111.37;38073
BZ;D;120118;000000;111.42;112.76;110.56;111.57;111290
BZ;D;120119;000000;111.53;112.2;110.33;110.97;126693
BZ;D;120120;000000;111.1;111.75;110.37;111.42;107130
BZ;D;120121;000000;111.53;112.06;109.42;110.23;84784
BZ;D;120124;000000;109.58;111.36;109.23;110.94;81145
BZ;D;120125;000000;110.84;111.11;109.7;110.33;79414
BZ;D;120126;000000;110.22;110.88;108.91;110.55;121190
BZ;D;120127;000000;110.45;111.89;110.27;111.1;105050
BZ;D;120128;000000;110.89;111.99;110.49;111.3;119337
BZ;D;120131;000000;111.6;111.78;110.25;110.98;91777
BZ;D;120201;000000;110.98;113.9;110.5;111.16;146086
BZ;D;120202;000000;111.3;112.82;111.02;111.3;112496
BZ;D;120203;000000;111.51;112.56;111.04;112.48;105832
BZ;D;120204;000000;112.54;114.71;111.93;114.71;121444
BZ;D;120207;000000;114.91;116.68;113.65;116.47;97803
BZ;D;120208;000000;116.64;117.5;115.6;116.01;110513
BZ;D;120209;000000;116.01;117.97;115.9;117.85;92069
BZ;D;120210;000000;117.7;118.75;117.28;118.18;82728
BZ;D;120211;000000;118.11;118.11;115.8;117.07;58046
BZ;D;120214;000000;117.4;117.99;116.9;117.27;95437
BZ;D;120215;000000;117.26;117.9;116.53;117.54;121512
BZ;D;120216;000000;117.44;119.9;117.4;119.04;129889
BZ;D;120217;000000;118.96;120.38;118.32;120.05;101154
BZ;D;120218;000000;120.13;120.7;118.85;119.83;92619
BZ;D;120221;000000;120.75;121.15;119.8;120;34789
BZ;D;120222;000000;119.9;121.88;119.21;121.45;97324
BZ;D;120223;000000;121.5;123.23;121;122.64;98874
BZ;D;120224;000000;122.73;124.5;122.1;124.2;140691
BZ;D;120225;000000;124.01;125.55;123.3;125.07;90123
BZ;D;120228;000000;125.28;125.51;123;123.3;93208
BZ;D;120229;000000;123.39;123.95;121.5;121.7;100968
BZ;D;120301;000000;121.61;123.2;120.5;123.04;146264
BZ;D;120302;000000;123;128.4;122.49;125.86;154871
BZ;D;120303;000000;126.16;126.16;123.12;123.32;109629
BZ;D;120306;000000;123.56;124.66;122.66;124.24;80129
BZ;D;120307;000000;124.39;124.39;121.59;122.32;102401
BZ;D;120308;000000;122.19;124.45;122;124.2;93567
BZ;D;120309;000000;124.05;126.34;123.8;125.48;92402
BZ;D;120310;000000;125.48;126.37;124.69;125.18;69230
BZ;D;120313;000000;125.11;125.12;123.68;125.12;41430
BZ;D;120314;000000;124.93;126.25;124.47;125.59;54270
BZ;D;120315;000000;125.74;126.22;124.26;124.43;83997
BZ;D;120316;000000;124.62;124.87;121.5;122.78;160872
BZ;D;120317;000000;122.98;126.16;122.45;126.16;93894
BZ;D;120320;000000;125.99;126.05;124.82;125.36;67568
BZ;D;120321;000000;125.27;125.44;123.2;124.07;112201
BZ;D;120322;000000;124.21;124.8;123.76;124.13;79752
BZ;D;120323;000000;124.04;124.25;122.3;123.38;110341
BZ;D;120324;000000;123.39;127.06;123.1;125.21;106789
BZ;D;120327;000000;125.06;125.89;124.58;125.75;79917
BZ;D;120328;000000;125.74;126.18;124.91;125.26;120949
BZ;D;120329;000000;125.17;125.17;123.53;124.3;136481
BZ;D;120330;000000;124.23;124.64;121.38;122.55;133763
BZ;D;120331;000000;122.63;124.07;122.58;122.8;98148
BZ;D;120403;000000;122.75;124.99;120.97;124.9;32479
BZ;D;120404;000000;124.62;125.36;123.82;124.45;34676
BZ;D;120405;000000;124.45;124.45;121.82;122.23;40984
BZ;D;120406;000000;122.22;123;121.25;122.72;34505
BZ;D;120410;000000;121.7;122.32;120.5;122.1;19608
BZ;D;120411;000000;122;122.25;119.12;119.51;76169
BZ;D;120412;000000;119.46;120.52;118.71;119.88;77360
BZ;D;120413;000000;119.82;121.75;119.14;121.55;117180
BZ;D;120414;000000;121.63;121.74;120.37;121.48;99427
BZ;D;120417;000000;120.4;120.6;118.2;118.36;111727
BZ;D;120418;000000;118.58;119.34;117.98;118.75;100912
BZ;D;120419;000000;118.64;118.85;116.7;118.15;119008
BZ;D;120420;000000;118.04;119.15;117.68;118.09;107952
BZ;D;120421;000000;118;119.69;117.87;118.85;105598
BZ;D;120424;000000;118.65;118.91;117.21;118.75;115506
BZ;D;120425;000000;118.7;118.94;117.85;118.42;95364
BZ;D;120426;000000;118.36;119.25;117.45;119.15;152430
BZ;D;120427;000000;118.99;120.17;118.78;119.56;118268
BZ;D;120428;000000;119.7;119.95;119.06;119.75;133548
BZ;D;120501;000000;119.5;119.79;118.73;119.47;91310
BZ;D;120502;000000;119.25;119.7;118.5;119.35;19621
BZ;D;120503;000000;119.27;119.42;117.33;118;27540
BZ;D;120504;000000;118.1;118.1;115.7;115.7;28655
BZ;D;120505;000000;115.78;116.02;111.59;113.09;52205
BZ;D;120508;000000;111;113.04;110.85;113.04;27230
BZ;D;120509;000000;112.99;113.25;110.3;112.94;41892
BZ;D;120510;000000;112.68;112.85;110.97;112.26;41909
BZ;D;120511;000000;112.39;113.2;111.75;111.79;36488
BZ;D;120512;000000;111.7;112.35;111.06;111.69;40650
BZ;D;120515;000000;111.3;111.52;109.55;110.35;67500
BZ;D;120516;000000;110.5;112;110.28;110.99;98139
BZ;D;120517;000000;111.1;111.46;109.1;109.39;161817
BZ;D;120518;000000;109.51;110.15;106.58;106.8;153704
BZ;D;120519;000000;106.98;107.99;106.4;107.31;111204
BZ;D;120522;000000;106.82;109.43;106.75;109.3;97331
BZ;D;120523;000000;109.18;109.36;107.79;108.25;104201
BZ;D;120524;000000;108.11;108.16;105.39;106.16;127985
BZ;D;120525;000000;106.1;107.25;105.03;106.75;131705
BZ;D;120526;000000;106.71;107.24;106.02;106.9;75179
BZ;D;120529;000000;106.88;108.04;106.85;107.26;35279
BZ;D;120530;000000;107.25;107.95;106.06;106.85;116895
BZ;D;120531;000000;106.8;106.8;102.85;103.25;152261
BZ;D;120601;000000;103.22;104.16;101.27;101.62;167865
BZ;D;120602;000000;101.22;101.5;97.12;98.33;46389
BZ;D;120605;000000;97.79;98.7;95.21;98.58;24427
BZ;D;120606;000000;98.7;99.13;97.23;98.12;21796
BZ;D;120607;000000;98.36;100.86;98.33;100.46;39767
